"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"11/19/2023","AQS","484391006","2","16","ug/m3 LC","64","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"11/20/2023","AQS","484391006","2","7","ug/m3 LC","39","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"11/21/2023","AQS","484391006","2","4.5","ug/m3 LC","25","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"11/22/2023","AQS","484391006","2","8.6","ug/m3 LC","48","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"11/23/2023","AQS","484391006","2","11.9","ug/m3 LC","56","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"11/24/2023","AQS","484391006","2","10.2","ug/m3 LC","53","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"11/25/2023","AQS","484391006","2","15.3","ug/m3 LC","63","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"11/26/2023","AQS","484391006","2","4.8","ug/m3 LC","27","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"11/27/2023","AQS","484391006","2","11.8","ug/m3 LC","56","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"11/28/2023","AQS","484391006","2","12.3","ug/m3 LC","57","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"11/29/2023","AQS","484391006","2","8.2","ug/m3 LC","46","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"11/30/2023","AQS","484391006","2","9","ug/m3 LC","50","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"12/01/2023","AQS","484391006","2","6.6","ug/m3 LC","37","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"12/02/2023","AQS","484391006","2","8.7","ug/m3 LC","48","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"12/03/2023","AQS","484391006","2","4.3","ug/m3 LC","24","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"12/04/2023","AQS","484391006","2","7.3","ug/m3 LC","41","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"12/05/2023","AQS","484391006","2","13.2","ug/m3 LC","59","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"12/06/2023","AQS","484391006","2","14.9","ug/m3 LC","62","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"12/07/2023","AQS","484391006","2","6.9","ug/m3 LC","38","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"12/08/2023","AQS","484391006","2","5.2","ug/m3 LC","29","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"12/09/2023","AQS","484391006","2","3.5","ug/m3 LC","19","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"12/10/2023","AQS","484391006","2","4.7","ug/m3 LC","26","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"12/11/2023","AQS","484391006","2","6.4","ug/m3 LC","36","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"12/12/2023","AQS","484391006","2","6.7","ug/m3 LC","37","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"12/13/2023","AQS","484391006","2","10.9","ug/m3 LC","54","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"12/14/2023","AQS","484391006","2","10","ug/m3 LC","53","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"12/15/2023","AQS","484391006","2","9.3","ug/m3 LC","51","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"12/16/2023","AQS","484391006","2","8.6","ug/m3 LC","48","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"12/17/2023","AQS","484391006","2","10.3","ug/m3 LC","53","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"12/18/2023","AQS","484391006","2","7.2","ug/m3 LC","40","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"12/19/2023","AQS","484391006","2","7.9","ug/m3 LC","44","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"12/21/2023","AQS","484391006","2","9.3","ug/m3 LC","51","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"12/22/2023","AQS","484391006","2","11.8","ug/m3 LC","56","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"12/23/2023","AQS","484391006","2","9.2","ug/m3 LC","51","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"12/24/2023","AQS","484391006","2","1.7","ug/m3 LC","9","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"12/25/2023","AQS","484391006","2","4.3","ug/m3 LC","24","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"12/26/2023","AQS","484391006","2","6.5","ug/m3 LC","36","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"12/27/2023","AQS","484391006","2","5.5","ug/m3 LC","31","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"12/28/2023","AQS","484391006","2","5.8","ug/m3 LC","32","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"12/29/2023","AQS","484391006","2","5.2","ug/m3 LC","29","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"12/30/2023","AQS","484391006","2","8.4","ug/m3 LC","47","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"12/31/2023","AQS","484391006","2","8.9","ug/m3 LC","49","Haws Athletic Center","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.7591484","-97.3423226"
"01/01/2023","AQS","484391053","2","8.7","ug/m3 LC","48","Fort Worth California Parkway North","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.6647575","-97.337905"
"01/02/2023","AQS","484391053","2","15.3","ug/m3 LC","63","Fort Worth California Parkway North","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.6647575","-97.337905"
"01/03/2023","AQS","484391053","2","8.5","ug/m3 LC","47","Fort Worth California Parkway North","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.6647575","-97.337905"
"01/04/2023","AQS","484391053","2","4.8","ug/m3 LC","27","Fort Worth California Parkway North","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.6647575","-97.337905"
"01/05/2023","AQS","484391053","2","6.2","ug/m3 LC","34","Fort Worth California Parkway North","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.6647575","-97.337905"
"01/06/2023","AQS","484391053","2","9.4","ug/m3 LC","52","Fort Worth California Parkway North","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.6647575","-97.337905"
"01/07/2023","AQS","484391053","2","5.4","ug/m3 LC","30","Fort Worth California Parkway North","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.6647575","-97.337905"
"01/08/2023","AQS","484391053","2","9.6","ug/m3 LC","52","Fort Worth California Parkway North","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.6647575","-97.337905"
"01/09/2023","AQS","484391053","2","11","ug/m3 LC","55","Fort Worth California Parkway North","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.6647575","-97.337905"
"01/10/2023","AQS","484391053","2","5.8","ug/m3 LC","32","Fort Worth California Parkway North","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.6647575","-97.337905"
"01/11/2023","AQS","484391053","2","6.1","ug/m3 LC","34","Fort Worth California Parkway North","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.6647575","-97.337905"
"01/12/2023","AQS","484391053","2","3.9","ug/m3 LC","22","Fort Worth California Parkway North","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.6647575","-97.337905"
"01/13/2023","AQS","484391053","2","6.2","ug/m3 LC","34","Fort Worth California Parkway North","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.6647575","-97.337905"
"01/14/2023","AQS","484391053","2","6.7","ug/m3 LC","37","Fort Worth California Parkway North","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.6647575","-97.337905"
"01/15/2023","AQS","484391053","2","4.3","ug/m3 LC","24","Fort Worth California Parkway North","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.6647575","-97.337905"
"01/16/2023","AQS","484391053","2","4.6","ug/m3 LC","26","Fort Worth California Parkway North","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.6647575","-97.337905"
"01/17/2023","AQS","484391053","2","5.8","ug/m3 LC","32","Fort Worth California Parkway North","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.6647575","-97.337905"
"01/18/2023","AQS","484391053","2","6.5","ug/m3 LC","36","Fort Worth California Parkway North","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.6647575","-97.337905"
"01/19/2023","AQS","484391053","2","2.6","ug/m3 LC","14","Fort Worth California Parkway North","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.6647575","-97.337905"
"01/20/2023","AQS","484391053","2","7.8","ug/m3 LC","43","Fort Worth California Parkway North","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.6647575","-97.337905"
"01/21/2023","AQS","484391053","2","5.2","ug/m3 LC","29","Fort Worth California Parkway North","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.6647575","-97.337905"
"01/22/2023","AQS","484391053","2","5","ug/m3 LC","28","Fort Worth California Parkway North","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.6647575","-97.337905"
"01/23/2023","AQS","484391053","2","9","ug/m3 LC","50","Fort Worth California Parkway North","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.6647575","-97.337905"
"01/24/2023","AQS","484391053","2","4","ug/m3 LC","22","Fort Worth California Parkway North","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.6647575","-97.337905"
"01/25/2023","AQS","484391053","2","6.1","ug/m3 LC","34","Fort Worth California Parkway North","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","439","Tarrant","32.6647575","-97.337905"
